z40_rms_waves,z20_rms_waves,envelope_score,footprint_iou,outer_band_rmse,inside_fill_fraction,outside_fraction,size50_x_um,size50_y_um,rectangle_accepted,center_ratio,middle_over_sides,core_rms_fraction,hole_target_score
-0.125,-0.175,6.778199472831904,0.9016900474980669,0.3762912602789867,1.0,0.09477521263669501,385.00000000000006,145.0,True,0.7304085863021873,0.9457464184001365,0.2946924403463544,1.8383288487349794
-0.11875,-0.425,8.786784114503735,0.8449099595736862,0.35156007984405707,0.8416107382550335,0.0,355.0,125.0,True,0.8869395046296218,0.9008565605566813,0.25290183992679055,2.835122031535331
-0.11875,-0.4125,8.178716534542104,0.8564253338233493,0.3303437061764182,0.8530811470408786,0.0,360.0,125.0,True,0.8686199040438234,0.9010356647132443,0.23934670581609083,2.386484092611458
-0.11875,-0.39999999999999997,7.560451926312586,0.8681857160357712,0.30900478988105334,0.8647956070774863,0.0,360.0,125.0,True,0.851848223214342,0.9014160605839946,0.2270748278097743,2.011395563334993
-0.11875,-0.38749999999999996,6.841418735141819,0.8826411858385398,0.28768575204136243,0.8791946308724832,0.0,360.0,130.0,True,0.8365227454842217,0.9019707325131481,0.21621464547742755,1.7154152814854866
-0.11875,-0.375,5.940667419648199,0.9019968148964841,0.26658255457133634,0.8984746796827334,0.0,360.0,130.0,True,0.8225464887292164,0.902679265558161,0.2069099205802135,1.5018470171996534
-0.11875,-0.3625,5.255024716094578,0.9157172608109764,0.24596707295244208,0.9121415497254424,0.0,365.00000000000006,130.0,True,0.8098300687530743,0.9035287157947259,0.19930899880876093,1.3671807524127646
-0.11875,-0.35,4.705063762383933,0.9260075952468455,0.22621799061281953,0.922391702257474,0.0,365.00000000000006,130.0,True,0.7982936578902294,0.9045138373127416,0.1935495360869501,1.2977345492726438
-0.11875,-0.33749999999999997,4.15751886808022,0.9365429376454735,0.2078599361664494,0.9328859060402684,0.0,365.00000000000006,135.0,True,0.7878688057830796,0.9056372986266781,0.18973948169593527,1.271976693813111
-0.11875,-0.32499999999999996,3.361387858144397,0.9541835109641064,0.1916034700124167,0.95045759609518,0.0,365.00000000000006,135.0,True,0.7784985131965011,0.9069093554181621,0.18793780437759547,1.2675741190578569
-0.11875,-0.3125,2.5261719607759465,0.9735391400220507,0.17836452271741074,0.9697376449054301,0.0,370.00000000000006,135.0,True,0.770136994920068,0.9083472174917034,0.1881396892876837,1.2673580883028845
-0.11875,-0.3,2.064530428867804,0.9838294744579199,0.16921377099408905,0.9799877974374619,0.0,370.00000000000006,135.0,True,0.7627490788951311,0.9099743860774318,0.19027056133287076,1.2613103975848932
-0.11875,-0.2875,1.792491180577418,0.9901996814896484,0.16519768107417204,0.986333129957291,0.0,370.00000000000006,135.0,True,0.7563081563568727,0.911819441943967,0.19419095993481564,1.2458736593001771
-0.11875,-0.27499999999999997,1.8071438968543712,0.9902379499694935,0.1670363031947091,0.9902379499694935,0.003927826193690929,370.00000000000006,140.00000000000003,True,0.7507944529215789,0.9139148678870537,0.19971034754374262,1.2224661753878396
-0.11875,-0.26249999999999996,2.2295006182391717,0.980729856678309,0.17485851252102996,0.9936546674801708,0.016902088615236024,375.0,140.00000000000003,True,0.7461923835382358,0.916295642749747,0.20660575065576295,1.1960793908497505
-0.11875,-0.24999999999999997,2.8108656979172064,0.9681823578297518,0.18818360866474695,0.9951189749847468,0.030897207367795602,375.0,140.00000000000003,True,0.7424879007835473,0.9189976827628963,0.21464021359681917,1.1740988273322643
-0.11875,-0.2375,3.254263273583573,0.9600141126661178,0.206155656867435,0.9965832824893227,0.03951546512995413,375.0,140.00000000000003,True,0.73966574969906,0.9220563663060558,0.22357814155748865,1.1651406746136863
-0.11875,-0.22499999999999998,3.5843754902267078,0.9550719550719551,0.22782824444985372,0.9980475899938988,0.043056043056043054,375.0,140.00000000000003,True,0.7377069746276895,0.9255049524041224,0.2331957713107464,1.1776497860822286
-0.11875,-0.21249999999999997,4.166643726414981,0.944682328434209,0.25234308425803265,0.9985356924954241,0.053003124638352044,380.00000000000006,140.00000000000003,True,0.7365863490199757,0.929373078530036,0.24328742622633578,1.2182924849134518
-0.11875,-0.19999999999999998,4.68220648808349,0.9362312191765111,0.27899017728934467,0.9995118974984747,0.060557403371946324,380.00000000000006,145.0,True,0.7362704692521962,0.933685343113126,0.25366831701149234,1.290671412804881
-0.11875,-0.18749999999999997,5.125664139654425,0.9306806521491278,0.30719898525912176,0.9995118974984747,0.06612700946300308,380.00000000000006,145.0,True,0.7367161849961015,0.9384599257881715,0.26417493362013345,1.3950372412125625
-0.11875,-0.175,5.767620271933949,0.919774647887324,0.3365087988292572,1.0,0.07661971830985916,385.00000000000006,145.0,True,0.7378694234106998,0.9437073974057685,0.27466418486852845,1.5290637000011666
-0.1125,-0.425,10.116606778041806,0.8152639960798725,0.3779056069737619,0.8120805369127517,0.0,355.0,120.0,False,0.9251193248531839,0.9045162019645723,0.26775172387663054,3.8080700435744563
